transaction_id,customer_id,date,amount,card_type,merchant,is_fraud,age,gender,income
265,418,2024-11-03 22:07:25.824744,131.0908269321525,Mastercard,BestBuy,0,39,Male,46506.82481203424
266,49,2024-12-23 22:07:25.824749,43.08015000080876,Amex,Gas Station,0,57,Female,48602.88195688569
267,320,2025-04-16 22:07:25.824753,83.09652716160974,Visa,Gas Station,0,23,Male,76213.32468080237
268,253,2025-07-28 22:07:25.824758,93.25827205857803,Visa,BestBuy,0,52,Female,43889.138768844285
269,855,2025-03-27 22:07:25.824763,56.56891747567925,Visa,BestBuy,0,37,Female,29888.789403483283
270,392,2025-08-25 22:07:25.824769,24.74535104395543,Visa,Gas Station,0,45,Female,66918.40542428911
271,69,2025-01-13 22:07:25.824774,1.0,Amex,Gas Station,0,41,Female,79668.23702759355
272,442,2025-05-27 22:07:25.824779,70.52489625826864,Visa,Target,0,68,Female,33810.102207298376
273,477,2025-04-09 22:07:25.824785,25.557319915293558,Amex,BestBuy,0,28,Male,71392.74690444577
274,939,2024-11-03 22:07:25.824791,55.28451355663076,Visa,Starbucks,0,59,Male,45991.274265921296
275,830,2025-02-07 22:07:25.824797,12.505389812319073,Visa,Gas Station,0,51,Male,72289.95400629577
276,377,2025-04-25 22:07:25.824803,42.04287378589393,Amex,Amazon,0,22,Female,58577.134890351204
277,564,2025-04-04 22:07:25.824809,51.011571647031595,Visa,Amazon,0,56,Male,63819.31577400503
278,545,2025-07-11 22:07:25.824815,62.79067568671306,Mastercard,Restaurant,1,49,Female,82023.54888871266
279,532,2025-05-06 22:07:25.824821,16.55533437942757,Visa,Gas Station,0,67,Female,73299.99753997155
280,976,2025-03-26 22:07:25.824827,85.90732846284057,Amex,Amazon,0,53,Male,17289.98755527084
281,741,2025-05-10 22:07:25.824832,32.09315645804086,Mastercard,Target,0,26,Female,90664.71659985336
282,187,2025-06-20 22:07:25.824838,1.0,Mastercard,Restaurant,0,44,Female,66206.00539359638
283,700,2025-05-13 22:07:25.824844,46.72929740109608,Visa,Target,0,62,Male,103013.34696570688
284,703,2025-05-22 22:07:25.824850,51.031259270793804,Visa,Gas Station,0,26,Female,65543.00342184972
285,112,2024-09-28 22:07:25.824856,54.81768299515279,Amex,Restaurant,0,60,Female,65414.3909108668
286,184,2024-12-23 22:07:25.824862,90.86397211055237,Amex,BestBuy,0,57,Female,54619.178157223505
287,293,2025-01-19 22:07:25.824868,42.90653489792422,Visa,Starbucks,0,42,Female,69768.19494041704
288,956,2025-05-14 22:07:25.824874,46.41141126893686,Visa,BestBuy,0,68,Female,58385.73631629269
289,874,2025-05-27 22:07:25.824880,16.904468563007192,Visa,Amazon,0,45,Female,27960.429183167875
290,361,2025-04-03 22:07:25.824886,74.61660508663691,Visa,Restaurant,0,28,Male,89122.70583106388
291,502,2024-09-19 22:07:25.824892,55.529271922343106,Mastercard,Starbucks,0,65,Female,61575.54688673585
292,984,2024-09-30 22:07:25.824898,37.39916818117513,Visa,Amazon,0,57,Male,61245.27858241508
293,307,2025-02-21 22:07:25.824904,1.0,Visa,Starbucks,0,54,Female,46384.24551341188
294,797,2024-10-28 22:07:25.824909,93.33236585165263,Mastercard,Gas Station,0,42,Female,51453.076284133436
295,739,2025-03-24 22:07:25.824915,13.169601066318286,Visa,Walmart,0,69,Male,54477.32346765171
296,649,2025-02-07 22:07:25.824921,32.26165971890883,Mastercard,Target,0,28,Male,70364.8239303803
297,86,2025-03-18 22:07:25.824927,60.750335332280095,Amex,Restaurant,0,28,Male,61805.98364434102
298,980,2025-03-26 22:07:25.824933,14.103262141499407,Visa,Target,0,32,Female,47566.83227880664
299,296,2025-06-27 22:07:25.824939,364.6502985014507,Mastercard,Restaurant,1,47,Female,57562.152483222
300,452,2024-11-18 22:07:25.824944,1.0,Visa,Gas Station,0,21,Male,77692.07307871061
301,171,2024-11-30 22:07:25.824951,71.62990858716907,Visa,Amazon,0,38,Female,70356.15936227872
302,356,2024-11-03 22:07:25.824964,33.64441265821034,Visa,Amazon,0,53,Male,83029.20007425896
303,460,2025-04-21 22:07:25.824971,137.8181027741999,Visa,Walmart,0,35,Female,40007.128054519504
304,279,2025-02-20 22:07:25.824977,20.1693480310738,Visa,BestBuy,0,41,Female,77091.20069315106
305,871,2025-04-28 22:07:25.824983,22.356469297132364,Visa,Restaurant,0,21,Female,27402.86549710466
306,252,2025-08-01 22:07:25.824989,149.91488587684768,Amex,Starbucks,1,24,Female,61984.20691489678
307,8,2025-03-11 22:07:25.824995,57.29403965415467,Mastercard,Gas Station,0,56,Male,44246.31529266699
308,586,2025-08-12 22:07:25.825001,35.89389983644066,Amex,Walmart,0,62,Male,70405.91041174947
309,320,2025-01-08 22:07:25.825007,68.36996642007536,Mastercard,Gas Station,0,23,Male,76213.32468080237
310,151,2025-03-29 22:07:25.825014,20.64234830034037,Visa,Walmart,0,54,Male,76244.42208700572
311,605,2025-07-27 22:07:25.825020,8.55224844609257,Visa,Amazon,0,30,Female,58341.10282571557
312,376,2025-01-16 22:07:25.825025,1.0,Visa,Amazon,0,49,Male,58500.109769463845
313,365,2024-09-03 22:07:25.825031,1.0,Visa,BestBuy,0,68,Male,31121.445272373137
314,608,2025-07-14 22:07:25.825037,34.457929415748296,Mastercard,Restaurant,0,57,Male,49156.05283490083
315,440,2024-12-13 22:07:25.825043,40.97059062820334,Mastercard,Restaurant,0,62,Male,88660.30648951058
316,142,2024-11-24 22:07:25.825049,31.0568891755045,Visa,Gas Station,0,48,Male,29141.622864416564
317,592,2025-08-07 22:07:25.825055,87.30217391561486,Visa,Gas Station,0,25,Male,49066.97504115602
318,871,2025-01-20 22:07:25.825061,86.84090628824404,Visa,BestBuy,0,21,Female,27402.86549710466
319,752,2024-11-30 22:07:25.825066,39.955910376664946,Visa,Amazon,0,65,Female,32312.58409253901
320,785,2024-11-21 22:07:25.825072,1.0,Visa,Target,0,43,Female,59796.44196640174
321,20,2025-05-29 22:07:25.825078,32.99884675834842,Mastercard,BestBuy,0,63,Female,63749.70845486839
322,883,2024-11-23 22:07:25.825084,32.00535818248815,Visa,Walmart,0,26,Female,74277.04320694145
323,12,2024-10-21 22:07:25.825090,30.28595113165826,Mastercard,Amazon,0,40,Female,69601.31128026782
324,969,2024-11-03 22:07:25.825096,29.068432883052655,Visa,Gas Station,0,27,Female,34320.74935466319
325,636,2025-04-09 22:07:25.825102,30.396113128255784,Visa,Gas Station,0,37,Female,66617.5357189106
326,122,2025-08-30 22:07:25.825108,38.40375152306721,Amex,Starbucks,0,53,Male,62555.36800774976
327,840,2025-07-30 22:07:25.825113,30.9337670355333,Mastercard,Starbucks,0,57,Female,67935.7097635458
328,425,2025-02-23 22:07:25.825119,56.249675258767766,Visa,Target,0,49,Female,84453.52928835941
329,229,2025-07-16 22:07:25.825125,60.811061477145834,Amex,Gas Station,0,30,Female,27906.34871391994
330,597,2025-08-17 22:07:25.825131,22.680647384525304,Visa,Amazon,0,37,Male,35799.04031570611
331,928,2025-03-15 22:07:25.825137,88.131959780211,Visa,Gas Station,0,44,Female,51429.321000701224
332,933,2025-01-26 22:07:25.825142,20.598130944781577,Mastercard,Gas Station,0,64,Male,73299.59564667886
333,878,2025-03-29 22:07:25.825148,1.4659815855398861,Mastercard,Walmart,0,41,Female,78869.19599657373
334,786,2025-07-19 22:07:25.825154,61.42334214095155,Visa,Target,0,42,Female,69281.49243075278
335,29,2025-08-28 22:07:25.825160,25.477755967569806,Visa,Walmart,0,22,Female,48353.951967511515
336,135,2025-05-27 22:07:25.825166,59.63874412272164,Amex,Restaurant,0,45,Female,64801.46851930066
337,552,2025-01-13 22:07:25.825172,1.0,Visa,Starbucks,0,43,Male,18006.11807549365
338,101,2025-07-28 22:07:25.825178,91.77367824449203,Visa,Walmart,0,68,Male,49402.79961961751
339,376,2024-11-27 22:07:25.825183,70.16880224121206,Mastercard,Starbucks,0,49,Male,58500.109769463845
340,646,2024-09-19 22:07:25.825189,4.9857035251099475,Amex,Restaurant,0,56,Female,71940.03491658087
341,916,2024-11-05 22:07:25.825195,5.636686284611429,Visa,BestBuy,0,22,Female,72627.4020659442
342,311,2025-03-06 22:07:25.825201,100.16797712292583,Mastercard,Restaurant,0,54,Female,86955.00259571223
343,440,2025-05-31 22:07:25.825207,27.878602895061242,Mastercard,Starbucks,0,62,Male,88660.30648951058
344,841,2025-05-27 22:07:25.825213,24.974454538021288,Visa,Gas Station,0,35,Male,69776.11028337626
345,693,2025-02-27 22:07:25.825219,1.0,Mastercard,Restaurant,0,26,Female,39803.22105711412
346,457,2025-05-10 22:07:25.825224,39.47665383195338,Amex,Starbucks,0,21,Female,46458.36267315094
347,200,2025-02-24 22:07:25.825230,43.16841155492742,Visa,Restaurant,0,24,Female,89132.7476119699
348,721,2024-12-24 22:07:25.825236,71.46479290308456,Visa,Gas Station,0,24,Female,52633.72012691586
349,600,2025-03-26 22:07:25.825242,8.027647154465733,Amex,Target,0,44,Male,79560.64693002711
350,1000,2024-12-21 22:07:25.825248,4.391396232781716,Mastercard,Gas Station,0,53,Male,64079.68811993573
351,125,2024-10-15 22:07:25.825253,63.5288790432943,Visa,Restaurant,0,36,Female,64398.95096707827
352,471,2025-04-28 22:07:25.825259,80.20190213681195,Mastercard,Gas Station,0,59,Male,91438.11365754898
353,929,2025-08-16 22:07:25.825265,2.8654294664635103,Mastercard,Gas Station,0,42,Male,97939.51885383955
354,22,2024-11-26 22:07:25.825272,82.44542258899224,Mastercard,Target,0,69,Male,63162.85067157041
355,50,2025-01-23 22:07:25.825278,51.12625524460464,Amex,Amazon,0,32,Male,55606.61462832085
356,751,2025-07-11 22:07:25.825284,82.75416017223937,Visa,Restaurant,0,56,Male,65464.306684654395
357,726,2025-07-07 22:07:25.825290,47.89338915447151,Visa,Amazon,0,55,Female,40898.12700827775
358,795,2024-10-15 22:07:25.825296,1.0,Mastercard,Restaurant,0,57,Male,51441.422150213235
359,560,2024-09-08 22:07:25.825302,45.440978530518834,Visa,Starbucks,0,42,Female,12787.764912532766
360,66,2025-03-13 22:07:25.825308,81.8043145601381,Mastercard,BestBuy,0,26,Male,102896.63843504744
361,991,2024-11-27 22:07:25.825625,23.18761942748857,Visa,Amazon,0,34,Male,21508.01430123231
362,909,2025-05-12 22:07:25.825639,38.361050932776436,Visa,Starbucks,0,42,Male,72085.99594918702
363,130,2024-11-19 22:07:25.825650,44.71599489347065,Visa,Target,0,48,Male,94032.70637872042
364,302,2024-09-26 22:07:25.825660,1.0,Mastercard,Amazon,0,62,Male,66726.72758214631
365,327,2025-04-05 22:07:25.825670,100.14042726312428,Mastercard,Amazon,0,62,Female,44077.284512684404
366,384,2025-04-29 22:07:25.825679,22.958729603084766,Visa,Gas Station,0,35,Female,44550.3672174893
367,779,2025-04-01 22:07:25.825689,65.17206297418397,Visa,Restaurant,0,28,Male,89793.48765697256
368,751,2024-12-04 22:07:25.825699,47.39896591555374,Visa,Gas Station,0,56,Male,65464.306684654395
369,538,2025-05-22 22:07:25.825709,87.7285716907808,Mastercard,Starbucks,0,21,Male,45279.83696148792
370,703,2024-11-08 22:07:25.825719,62.181683672842425,Visa,Gas Station,0,26,Female,65543.00342184972
371,49,2024-12-31 22:07:25.825729,42.952271854370764,Mastercard,Starbucks,0,57,Female,48602.88195688569
372,319,2025-03-11 22:07:25.825740,23.194547224421594,Mastercard,Walmart,0,29,Female,68122.84528832708
373,21,2025-07-26 22:07:25.825751,73.93552104146417,Visa,Restaurant,0,21,Female,73875.51031208217
374,433,2025-03-17 22:07:25.825764,1.0,Mastercard,Walmart,0,50,Male,64472.544290414386
375,591,2024-12-30 22:07:25.825775,8.991948558518175,Visa,BestBuy,1,34,Female,63971.59803578406
376,592,2025-08-08 22:07:25.825781,17.028657453353816,Mastercard,Restaurant,0,25,Male,49066.97504115602
377,9,2024-09-13 22:07:25.825787,87.5685098586992,Visa,Amazon,0,32,Female,78573.85360817236
378,149,2024-11-01 22:07:25.825793,54.83898627988086,Visa,Walmart,0,39,Female,61847.15867563566
379,437,2025-08-21 22:07:25.825799,69.32371303550326,Mastercard,Starbucks,0,63,Female,42995.59914057017
380,884,2024-10-22 22:07:25.825805,52.45966441474158,Visa,Gas Station,0,43,Male,56258.539953084
381,499,2024-10-25 22:07:25.825811,1.0,Mastercard,Gas Station,0,29,Male,51163.97325219367
382,888,2025-07-29 22:07:25.825817,24.178125098139848,Mastercard,Amazon,0,60,Male,18712.399959932838
383,55,2025-03-14 22:07:25.825823,70.17168012834148,Mastercard,Restaurant,0,48,Female,25334.146804746924
384,297,2025-08-14 22:07:25.825829,54.999674520795324,Visa,Walmart,0,44,Female,24677.61070342544
385,518,2024-10-17 22:07:25.825835,85.42969715917016,Mastercard,BestBuy,0,60,Female,52115.72952254545
386,769,2024-12-13 22:07:25.825847,62.09823689111515,Mastercard,BestBuy,0,35,Female,77841.78375234289
387,863,2025-04-14 22:07:25.825853,20.99894327892021,Visa,BestBuy,0,52,Male,90201.77349617978
388,704,2025-04-13 22:07:25.825859,26.11807586838098,Mastercard,BestBuy,0,57,Male,26107.654630049743
389,901,2025-06-03 22:07:25.825865,53.087521715697115,Amex,Gas Station,0,51,Female,53041.16014704389
390,229,2024-09-14 22:07:25.825871,1.0,Visa,Gas Station,0,30,Female,27906.34871391994
391,247,2024-10-16 22:07:25.825877,100.20325656868955,Amex,Gas Station,0,37,Female,50854.33178578446
392,282,2024-11-19 22:07:25.825883,63.252402091326715,Visa,Restaurant,0,61,Female,57208.282290425086
393,769,2025-01-31 22:07:25.825889,86.81103791146617,Visa,Starbucks,0,35,Female,77841.78375234289
394,257,2024-09-26 22:07:25.825895,2.5818817757249306,Visa,BestBuy,0,36,Male,54880.17240322155
395,93,2025-07-14 22:07:25.825900,87.33695481065767,Mastercard,Target,0,69,Male,97867.53815994941
396,214,2025-04-03 22:07:25.825906,116.94496733083245,Visa,Gas Station,0,33,Male,48780.98558796356
397,806,2025-03-01 22:07:25.825912,10.373649338680472,Amex,BestBuy,0,62,Male,66884.40128546438
398,553,2025-07-02 22:07:25.825918,73.142053847113,Amex,Walmart,0,44,Female,49227.40246547291
399,979,2025-02-25 22:07:25.825924,50.03329834061879,Mastercard,Restaurant,0,24,Female,59078.76957461741
400,668,2025-05-01 22:07:25.825930,3.6669845525526696,Visa,Amazon,0,52,Male,70105.96629733252
401,133,2025-04-06 22:07:25.825936,64.78651915555609,Amex,Gas Station,0,56,Female,29916.54317994454
402,917,2024-10-24 22:07:25.825944,75.00809614512045,Amex,Gas Station,0,51,Female,91098.99569390091
403,497,2025-07-07 22:07:25.825950,31.966203419934594,Visa,Walmart,0,47,Male,47874.76859887307
404,831,2024-09-26 22:07:25.825956,84.97749560765669,Mastercard,Amazon,0,60,Female,66690.0037485532
405,86,2024-11-02 22:07:25.825962,1.0,Mastercard,Starbucks,0,28,Male,61805.98364434102
406,596,2025-03-07 22:07:25.825968,5.157315606510679,Mastercard,Gas Station,0,66,Male,62336.15899862526
407,396,2025-03-17 22:07:25.825974,54.09792186766257,Visa,Amazon,0,69,Female,64077.05315463593
408,902,2024-10-12 22:07:25.825978,50.761558339168154,Visa,Target,0,59,Male,59114.44162062806
409,925,2024-12-06 22:07:25.825983,28.502795347276844,Visa,Gas Station,0,43,Female,61155.25171033441
410,877,2025-07-11 22:07:25.825988,74.28783307915657,Visa,BestBuy,0,29,Female,74215.21918791486
411,760,2025-05-25 22:07:25.825992,65.92682942647848,Mastercard,Restaurant,0,45,Male,80984.34120643084
412,872,2024-12-13 22:07:25.825997,75.74417212802048,Amex,Walmart,0,61,Male,95384.09799545296
413,957,2025-07-12 22:07:25.826002,46.30590693943197,Amex,Amazon,0,66,Female,18000.712805348958
414,547,2025-07-05 22:07:25.826007,68.07740803935022,Mastercard,Walmart,0,24,Male,53923.16026578458
415,249,2025-05-18 22:07:25.826011,36.63049090910016,Mastercard,BestBuy,0,66,Male,65485.47860718829
416,843,2025-08-29 22:07:25.826016,111.61456070259787,Visa,Starbucks,0,36,Male,13289.71249861407
417,637,2025-05-23 22:07:25.826021,25.623626896340426,Mastercard,Restaurant,0,23,Male,54025.5557451116
418,564,2025-02-19 22:07:25.826025,113.15892288374937,Visa,BestBuy,0,56,Male,63819.31577400503
419,289,2024-12-15 22:07:25.826030,51.046638412682256,Visa,Starbucks,0,62,Female,58964.831630543464
420,409,2024-09-03 22:07:25.826047,8.734673312937723,Mastercard,Walmart,0,67,Female,50855.60563459485
421,782,2024-09-18 22:07:25.826052,91.04238051465803,Visa,Starbucks,0,46,Male,53151.56503552945
422,733,2025-07-18 22:07:25.826057,53.77704165184877,Visa,Gas Station,0,46,Male,71892.44438686325
423,309,2024-09-13 22:07:25.826062,75.53372295140714,Amex,Starbucks,0,26,Female,62066.52986039288
424,61,2024-10-27 22:07:25.826066,86.7156775562778,Visa,Starbucks,0,69,Male,60285.203870814556
425,504,2024-10-30 22:07:25.826071,60.13866662435076,Visa,Gas Station,0,56,Female,65682.3159660865
426,781,2025-04-12 22:07:25.826076,32.23277465561556,Visa,Starbucks,0,46,Female,80813.08943616146
427,527,2024-12-08 22:07:25.826081,79.27140133007751,Visa,Gas Station,0,53,Male,73776.75315484215
428,311,2025-05-02 22:07:25.826085,50.022665223637865,Visa,Gas Station,0,54,Female,86955.00259571223
429,693,2025-05-20 22:07:25.826090,70.57573455825258,Mastercard,Restaurant,0,26,Female,39803.22105711412
430,200,2025-03-29 22:07:25.826095,1.0,Visa,Starbucks,0,24,Female,89132.7476119699
431,815,2025-04-09 22:07:25.826099,63.409451510295554,Amex,Gas Station,0,54,Female,50447.32695216286
432,941,2025-04-11 22:07:25.826104,30.842425245649096,Visa,Amazon,0,28,Female,69023.80254702448
433,353,2025-05-06 22:07:25.826109,99.59928911535592,Visa,Starbucks,0,31,Male,61977.53709482642
434,75,2024-10-19 22:07:25.826113,68.69262043667285,Mastercard,Starbucks,0,35,Female,41609.007762143185
435,960,2024-12-02 22:07:25.826118,57.1957323754789,Mastercard,BestBuy,0,58,Female,62892.89024218771
436,756,2025-06-03 22:07:25.826123,64.58929980050665,Mastercard,BestBuy,0,51,Male,72515.50889724673
437,271,2025-07-07 22:07:25.826127,20.046774413698454,Amex,Restaurant,0,28,Male,51980.97521327145
438,21,2024-09-22 22:07:25.826132,98.69770071584162,Visa,Restaurant,0,21,Female,73875.51031208217
439,36,2025-01-17 22:07:25.826137,109.74111255250713,Visa,Restaurant,0,63,Male,76843.74236408473
440,198,2025-05-09 22:07:25.826142,61.78740531644649,Amex,BestBuy,0,63,Female,95062.21029047236
441,153,2024-10-20 22:07:25.826147,97.71210705720915,Visa,Starbucks,0,26,Male,32238.157432552613
442,44,2024-11-28 22:07:25.826152,32.925554039823986,Visa,BestBuy,0,25,Female,55279.888981428696
443,641,2025-04-29 22:07:25.826156,26.086593013250578,Visa,Amazon,0,49,Female,80421.16267577754
444,554,2025-04-27 22:07:25.826161,51.227742461867685,Mastercard,Walmart,0,45,Female,60230.996223334296
445,955,2025-07-07 22:07:25.826166,63.04823115103696,Visa,BestBuy,0,49,Male,53244.76431041561
446,545,2025-05-04 22:07:25.826170,38.180399562706384,Visa,Gas Station,0,49,Female,82023.54888871266
447,871,2025-09-02 22:07:25.826175,66.1330457110545,Visa,BestBuy,0,21,Female,27402.86549710466
448,510,2025-01-07 22:07:25.826180,59.19168446220242,Mastercard,Amazon,0,37,Female,88653.08744269023
449,416,2024-11-17 22:07:25.826185,20.050796741268353,Visa,Gas Station,0,59,Male,125031.93350795639
450,962,2025-05-30 22:07:25.826190,65.56379052355163,Visa,Gas Station,0,44,Male,81376.6797686817
451,409,2025-04-30 22:07:25.826195,75.90584727564564,Mastercard,Gas Station,0,67,Female,50855.60563459485
452,296,2025-05-08 22:07:25.826200,55.144079527711725,Amex,Gas Station,0,47,Female,57562.152483222
453,954,2025-07-17 22:07:25.826204,84.57944309785077,Mastercard,Target,0,40,Female,91921.95405968608
454,865,2025-06-06 22:07:25.826209,13.477886195091443,Mastercard,Target,0,34,Male,99180.79608197458
455,627,2025-01-09 22:07:25.826214,64.03851266395556,Visa,Gas Station,0,45,Female,53426.14621878326
456,870,2024-12-05 22:07:25.826218,14.891578808096753,Visa,Gas Station,0,66,Female,60737.029121791566
457,203,2025-02-26 22:07:25.826223,16.577559253007372,Visa,Gas Station,0,58,Male,109410.06278001165
458,576,2025-02-23 22:07:25.826229,31.072074987866298,Amex,Amazon,0,37,Female,82808.92756988974
